participant_id,item,iconicity,arrangement,decisionTime
S019,I02,house,Random,235.97226562081096
S020,I02,house,Random,795.7906683066191
S021,I02,house,Random,-711.3796018608068
S022,I02,house,Random,1442.0294262782406
S023,I02,house,Random,910.7245301076692
S024,I02,house,Random,607.003934224713
S025,I02,house,Random,1373.2085820583998
S026,I02,house,Random,1124.4372944421652
S027,I02,house,Random,931.6455460742359
S028,I02,house,Random,2241.0113176118507
S029,I02,house,Random,-463.7181396867418
S030,I02,house,Random,877.3583627758081
S031,I02,house,Random,2304.5546825895713
S032,I02,house,Random,682.3098963424987
S033,I02,house,Random,-501.25777721424856
S034,I02,house,Random,407.98165169601816
S035,I02,house,Random,723.712309077379
S036,I02,house,Random,617.7306615311459
S037,I02,house,Random,2531.9524726123905
S038,I02,house,Random,2430.0417385671517
S039,I02,house,Random,-806.6127810168759
S040,I02,house,Random,1424.1041959335005
S041,I02,house,Random,911.97682111208
S042,I02,house,Random,1566.3971337748783
S043,I02,house,Random,1787.8232498253967
S044,I02,house,Random,-86.02358745712286
S045,I02,house,Random,1638.4270661670953
S046,I02,house,Random,360.6209326468572
S047,I02,house,Random,2214.822853398812
S048,I02,house,Random,427.25367736009594
S049,I02,house,Random,-678.0452126552686
S050,I02,house,Random,2152.325426694555
S051,I02,house,Random,1326.9301168495767
S052,I02,house,Random,1402.4048993225852
S053,I02,house,Random,-281.97437920718767
S054,I02,house,Random,911.7114335474478
S055,I02,house,Random,1738.9180284254921
S056,I02,house,Random,1591.9256150941121
S057,I02,house,Random,-190.8190632209055
S058,I02,house,Random,520.9809628711703
S059,I02,house,Random,1268.9452220755484
S060,I02,house,Random,927.0008647847835
S061,I02,house,Random,-1102.3187872544095
S062,I02,house,Random,801.5476785255347
S063,I02,house,Random,1278.9761045714172
S064,I02,house,Random,1644.2759095024044
S065,I02,house,Random,242.27825366716343
S066,I02,house,Random,2270.59044653782
S067,I02,house,Random,393.9239490233274
S068,I02,house,Random,1623.7631579582278
S069,I02,house,Random,222.09907211030782
S070,I02,house,Random,1430.5011303838971
S071,I02,house,Random,335.68222563043514
S072,I02,house,Random,2200.5051586540712
S073,I02,house,Random,694.545794160087
S074,I02,house,Random,1032.100535203623
S075,I02,house,Random,1.3030557403321836
S076,I02,house,Random,342.5741246388325
S077,I02,house,Random,592.7220522624241
S078,I02,house,Random,1668.9063442196707
S079,I02,house,Random,1183.7435598365905
S080,I02,house,Random,1178.6104656388225
S081,I02,house,Random,1067.802976835066
S082,I02,house,Random,2256.2252813452506
S083,I02,house,Random,765.4521534397927
S084,I02,house,Random,643.069210674391
S085,I02,house,Random,1105.3188946792684
S086,I02,house,Random,-485.20590858710375
S087,I02,house,Random,-4.851722823443197
S088,I02,house,Random,173.45638013057874
S089,I02,house,Random,1249.623941817977
S090,I02,house,Random,2052.689683689806
S091,I02,house,Random,1186.40586035394
S092,I02,house,Random,-375.8797505419425
S093,I02,house,Random,710.5725702810298
S094,I02,house,Random,2532.311268229652
S095,I02,house,Random,245.78005555871937
S096,I02,house,Random,359.4586914466779
S097,I02,house,Random,1639.091967700714
S098,I02,house,Random,549.6492998134804
S099,I02,house,Random,1433.7944303231607
S100,I02,house,Random,1928.3921509673796
S101,I02,house,Random,265.4282510449216
S102,I02,house,Random,1700.8573336038774
S103,I02,house,Random,811.4532107076976
S104,I02,house,Random,-564.1964698196543
S105,I02,house,Random,455.1237583591019
S106,I02,house,Random,2443.719389911861
S107,I02,house,Random,793.9165682439179
S108,I02,house,Random,2207.5633816007903
S109,I02,house,Random,1949.586306709498
S110,I02,house,Random,1560.7126348242539
S111,I02,house,Random,1938.2614032429024
S112,I02,house,Random,994.5153762993721
S113,I02,house,Random,287.608488649493
S114,I02,house,Random,-220.22899110959247
S115,I02,house,Random,724.8401012287919
S116,I02,house,Random,-764.4979076579116
S117,I02,house,Random,-642.5535988520323
S118,I02,house,Random,732.2217320451724
S119,I02,house,Random,1152.2791960886361
S120,I02,house,Random,819.4258770385973
S121,I02,house,Random,278.67581858034123
S122,I02,house,Random,-701.7570553906808
S123,I02,house,Random,1435.0502282305793
S124,I02,house,Random,224.6140412179525
S125,I02,house,Random,-563.3095796363737
S126,I02,house,Random,-309.23581886449824
S127,I02,house,Random,1316.0161524209293
S128,I02,house,Random,305.03512744582554
S129,I02,house,Random,605.2507050473264
S130,I02,house,Random,2447.0011062063977
S131,I02,house,Random,1034.5696845839577
S132,I02,house,Random,2739.6635406790833
S133,I02,house,Random,178.49388074308717
S134,I02,house,Random,1323.0925079637937
S135,I02,house,Random,185.66673401131538
S136,I02,house,Random,514.4668315837298
S137,I02,house,Random,638.9832002949269
S138,I02,house,Random,-821.678309704309
S139,I02,house,Random,1367.2772608069654
S140,I02,house,Random,1166.9581561802797
S141,I02,house,Random,1104.7681712950002
S142,I02,house,Random,1733.7599972894745
S143,I02,house,Random,1695.289053652348
S144,I02,house,Random,1293.0655737511572
S145,I02,house,Random,1315.7988443210697
S146,I02,house,Random,1334.4545212679159
S147,I02,house,Random,2775.375603318114
S001,I03,square,Random,3263.111446409056
S002,I03,square,Random,2467.5976053877166
S003,I03,square,Random,3068.759981296612
S004,I03,square,Random,2353.3342007551373
S005,I03,square,Random,2505.350394967355
S006,I03,square,Random,369.39265288027286
S007,I03,square,Random,4255.79170498362
S008,I03,square,Random,877.7746959163419
S009,I03,square,Random,2086.1202519715325
S010,I03,square,Random,2599.2707075341054
S011,I03,square,Random,3981.8303016960235
S012,I03,square,Random,1910.2428044824696
S013,I03,square,Random,2481.1349816878737
S014,I03,square,Random,2153.576218880409
S015,I03,square,Random,2368.5513820649107
S016,I03,square,Random,3318.8586695173626
S017,I03,square,Random,3270.878546602236
S018,I03,square,Random,1989.5614632130146
S019,I03,square,Random,3262.2119755361573
S020,I03,square,Random,2467.8139007113778
S021,I03,square,Random,763.8156632375992
S022,I03,square,Random,3696.044357165634
S023,I03,square,Random,1508.0834384385205
S024,I03,square,Random,1084.619335369576
S025,I03,square,Random,3074.560364009588
S026,I03,square,Random,2988.587939636782
S027,I03,square,Random,2131.9777270868185
S028,I03,square,Random,3140.861148682949
S029,I03,square,Random,1763.4362824837006
S030,I03,square,Random,337.8290835866708
S031,I03,square,Random,4562.721866875769
S032,I03,square,Random,1831.0065496226118
S033,I03,square,Random,2111.2298600276645
S034,I03,square,Random,1335.638402708307
S035,I03,square,Random,2560.6790717539907
S036,I03,square,Random,2282.8077821397505
S037,I03,square,Random,2531.4901261610603
S038,I03,square,Random,3115.4925017484957
S039,I03,square,Random,1385.698650082417
S040,I03,square,Random,3085.193409633909
S041,I03,square,Random,1255.2124132442586
S042,I03,square,Random,2893.128462361313
S043,I03,square,Random,3255.2120226931174
S044,I03,square,Random,2757.3068804509753
S045,I03,square,Random,3755.5504384755923
S046,I03,square,Random,2345.1997627152177
S047,I03,square,Random,4798.273847096958
S048,I03,square,Random,2997.0867692110187
S049,I03,square,Random,1748.6000647602314
S050,I03,square,Random,2994.471866844352
S051,I03,square,Random,3806.877747301245
S052,I03,square,Random,2298.99315406877
S053,I03,square,Random,2600.54890414762
S054,I03,square,Random,1661.3506069544042
S055,I03,square,Random,3541.9169925726924
S056,I03,square,Random,1411.2953763996763
S057,I03,square,Random,1954.6161946101179
S058,I03,square,Random,3300.3437001468546
S059,I03,square,Random,3441.842804679024
S060,I03,square,Random,2334.017067885762
S061,I03,square,Random,1380.2943328877127
S062,I03,square,Random,968.1007361700986
S063,I03,square,Random,3432.025836492383
S064,I03,square,Random,3588.7274998546136
S065,I03,square,Random,2349.961554010323
S066,I03,square,Random,2910.5540433120386
S067,I03,square,Random,2436.352810572794
S068,I03,square,Random,3960.082937758126
S069,I03,square,Random,2199.066533035612
S070,I03,square,Random,3550.8013725073015
S071,I03,square,Random,912.2821741964315
S072,I03,square,Random,2733.7377283218366
S073,I03,square,Random,1770.3493622948288
S074,I03,square,Random,3388.772288483112
S075,I03,square,Random,2041.7586919897922
S076,I03,square,Random,2675.936272553753
S077,I03,square,Random,2225.9459253544337
S078,I03,square,Random,1498.6674426020213
S079,I03,square,Random,1725.1697877756005
S080,I03,square,Random,3207.9938426977888
S081,I03,square,Random,1833.9349454924313
S082,I03,square,Random,4462.70351500582
S083,I03,square,Random,2630.1307444900053
S084,I03,square,Random,1665.9646977026225
S085,I03,square,Random,2140.5039906644342
S086,I03,square,Random,1337.9537792250364
S087,I03,square,Random,1674.4581078936899
S088,I03,square,Random,1178.8626767011383
S089,I03,square,Random,2171.9673966131704
S090,I03,square,Random,3590.017367521788
S091,I03,square,Random,2435.3379924459573
S092,I03,square,Random,2059.524226515081
S093,I03,square,Random,3001.920482488416
S094,I03,square,Random,2691.989418331316
S095,I03,square,Random,3145.7488206007465
S096,I03,square,Random,1331.687537260353
S097,I03,square,Random,4065.4846481271607
S098,I03,square,Random,1655.192099398921
S099,I03,square,Random,1526.766154275321
S100,I03,square,Random,2543.5862468005917
S101,I03,square,Random,2510.166672833872
S102,I03,square,Random,3010.3386036004545
S103,I03,square,Random,1293.8152380975175
S104,I03,square,Random,1761.4922294102068
S105,I03,square,Random,1931.1703388657436
S106,I03,square,Random,4927.004711161637
S107,I03,square,Random,3322.7787929472793
S108,I03,square,Random,2693.8908227873267
S109,I03,square,Random,3074.624328976167
S110,I03,square,Random,3786.1731330092
S111,I03,square,Random,2951.41807731551
S112,I03,square,Random,2776.769489045484
S113,I03,square,Random,1750.069234745214
S114,I03,square,Random,1270.4913030023677
S115,I03,square,Random,2664.97708327825
S116,I03,square,Random,2242.5082085568934
S117,I03,square,Random,1002.466872459117
S118,I03,square,Random,2374.28970062382
S119,I03,square,Random,3524.823470976952
S120,I03,square,Random,2274.502659556842
S121,I03,square,Random,1904.4526363745435
S122,I03,square,Random,2254.115477731439
S123,I03,square,Random,2582.9197991117453
S124,I03,square,Random,1389.6820557315018
S125,I03,square,Random,11.099140551197706
S126,I03,square,Random,2378.0477538863815
S127,I03,square,Random,1636.0859179585293
S128,I03,square,Random,3239.4959617846016
S129,I03,square,Random,2036.4310707350724
S130,I03,square,Random,3526.1802488542007
S131,I03,square,Random,3171.3103741057103
S132,I03,square,Random,4618.395716635758
S133,I03,square,Random,1834.0962601540632
S134,I03,square,Random,3233.677634914695
S135,I03,square,Random,2692.822836135473
S136,I03,square,Random,2880.777345045801
S137,I03,square,Random,1862.6622610199324
S138,I03,square,Random,1961.287207206377
S139,I03,square,Random,2514.533401600116
S140,I03,square,Random,2937.617573691794
S141,I03,square,Random,3461.748158891093
S142,I03,square,Random,3819.036526204657
S143,I03,square,Random,3424.207516377813
S144,I03,square,Random,2356.2762915666067
S145,I03,square,Random,2271.586208901754
S146,I03,square,Random,3156.683946491506
S147,I03,square,Random,4359.537552310575
S001,I04,natural,Random,1183.8129019337275
S002,I04,natural,Random,2518.445735090075
S003,I04,natural,Random,2776.5203039720545
S004,I04,natural,Random,922.6565076823449
S005,I04,natural,Random,1658.6284001020415
S006,I04,natural,Random,395.4889947677582
S007,I04,natural,Random,944.1964120056282
S008,I04,natural,Random,1772.5004704152461
S009,I04,natural,Random,2380.9484558517547
S010,I04,natural,Random,1920.7183325840278
S011,I04,natural,Random,2875.578804337213
S012,I04,natural,Random,1595.2482564135423
S013,I04,natural,Random,967.4218704023594
S014,I04,natural,Random,1897.2737279438807
S015,I04,natural,Random,1945.327011218354
S016,I04,natural,Random,2669.0828678289004
S017,I04,natural,Random,2255.532775715619
S018,I04,natural,Random,912.6509340663415
S019,I04,natural,Random,1261.6042464976001
S020,I04,natural,Random,2015.4722340980943
S021,I04,natural,Random,258.6979124157954
S022,I04,natural,Random,1907.608979099658
S023,I04,natural,Random,-146.45843182799945
S024,I04,natural,Random,1272.3211151547157
S025,I04,natural,Random,3054.985405274627
S026,I04,natural,Random,1477.4665549858462
S027,I04,natural,Random,893.7665865894526
S028,I04,natural,Random,2115.2006987587947
S029,I04,natural,Random,1083.0491498278222
S030,I04,natural,Random,1866.2640227547668
S031,I04,natural,Random,2915.3536034531767
S032,I04,natural,Random,504.18079325862107
S033,I04,natural,Random,-24.170409792675173
S034,I04,natural,Random,2403.156078292821
S035,I04,natural,Random,3032.4829008431234
S036,I04,natural,Random,1407.222924701086
S037,I04,natural,Random,2214.4461669859297
S038,I04,natural,Random,2887.3466096522006
S039,I04,natural,Random,1028.223617327467
S040,I04,natural,Random,2960.2579002174593
S041,I04,natural,Random,859.7408076625989
S042,I04,natural,Random,3357.791848435102
S043,I04,natural,Random,3262.96196908441
S044,I04,natural,Random,1360.7729083372224
S045,I04,natural,Random,3245.1528897165063
S046,I04,natural,Random,2696.747124544947
S047,I04,natural,Random,3847.407931957419
S048,I04,natural,Random,1892.6048001995682
S049,I04,natural,Random,-720.793152297505
S050,I04,natural,Random,3779.8205699298233
S051,I04,natural,Random,3082.800722096818
S052,I04,natural,Random,1985.0210298361399
S053,I04,natural,Random,1004.0074282670755
S054,I04,natural,Random,826.338043423011
S055,I04,natural,Random,3453.2371236569134
S056,I04,natural,Random,1761.8382440964465
S057,I04,natural,Random,2554.1132816748536
S058,I04,natural,Random,1051.7128119111082
S059,I04,natural,Random,3308.531154697366
S060,I04,natural,Random,2799.6911901884223
S061,I04,natural,Random,1235.122611271441
S062,I04,natural,Random,1337.0628463016012
S063,I04,natural,Random,2799.6778548436314
S064,I04,natural,Random,3516.0284021148514
S065,I04,natural,Random,3760.4553933667903
S066,I04,natural,Random,2739.8471343946057
S067,I04,natural,Random,1668.999454897767
S068,I04,natural,Random,3596.5446065171022
S069,I04,natural,Random,272.5391558518022
S070,I04,natural,Random,2108.2901358385593
S071,I04,natural,Random,1126.689242786107
S072,I04,natural,Random,2586.066750613657
S073,I04,natural,Random,2822.7655044106027
S074,I04,natural,Random,2825.245162026096
S075,I04,natural,Random,1990.3543608777695
S076,I04,natural,Random,2352.1635753763208
S077,I04,natural,Random,1432.889201776214
S078,I04,natural,Random,1687.890321051109
S079,I04,natural,Random,230.33791530008284
S080,I04,natural,Random,4003.1186455698644
S081,I04,natural,Random,2644.0482891826014
S082,I04,natural,Random,4257.537444165661
S083,I04,natural,Random,560.0411793674396
S084,I04,natural,Random,2749.3065661933188
S085,I04,natural,Random,2089.8167781031284
S086,I04,natural,Random,929.8004103715757
S087,I04,natural,Random,1783.8170243042675
S088,I04,natural,Random,648.4525033311033
S089,I04,natural,Random,3039.909878165401
S090,I04,natural,Random,3016.1906865157794
S091,I04,natural,Random,1241.5382329558686
S092,I04,natural,Random,973.3512181445192
S093,I04,natural,Random,3053.3697926561044
S094,I04,natural,Random,1796.3475528074234
S095,I04,natural,Random,1468.8121725748238
S096,I04,natural,Random,1313.0798511755156
S097,I04,natural,Random,3055.477802686797
S098,I04,natural,Random,193.9261057600197
S099,I04,natural,Random,2825.9994701409646
S100,I04,natural,Random,2203.717349691318
S101,I04,natural,Random,1650.2103970301466
S102,I04,natural,Random,1937.1482670203231
S103,I04,natural,Random,2616.5019169474435
S104,I04,natural,Random,1111.4139243405345
S105,I04,natural,Random,2438.489831195628
S106,I04,natural,Random,1438.6163469604307
S107,I04,natural,Random,1330.0735832538135
S108,I04,natural,Random,2528.424142193843
S109,I04,natural,Random,3835.5581408101007
S110,I04,natural,Random,3176.0236349869233
S111,I04,natural,Random,3212.3873302131597
S112,I04,natural,Random,3444.2931857283497
S113,I04,natural,Random,2408.1747973615165
S114,I04,natural,Random,657.8648994389639
S115,I04,natural,Random,1777.5065365517369
S116,I04,natural,Random,891.7368091164635
S117,I04,natural,Random,399.0177514398772
S118,I04,natural,Random,1968.9392709150889
S119,I04,natural,Random,817.6941918336775
S120,I04,natural,Random,2247.242317385323
S121,I04,natural,Random,900.1718948069279
S122,I04,natural,Random,1448.9275073455137
S123,I04,natural,Random,1640.13299425027
S124,I04,natural,Random,769.5899469140985
S125,I04,natural,Random,773.9064551467317
S126,I04,natural,Random,1375.4024830308717
S127,I04,natural,Random,2393.7588557891704
S128,I04,natural,Random,1403.1150917473917
S129,I04,natural,Random,1708.5533108552718
S130,I04,natural,Random,3443.525797763149
S131,I04,natural,Random,2410.4717166536384
S132,I04,natural,Random,4629.852633215265
S133,I04,natural,Random,1982.4282659262071
S134,I04,natural,Random,1595.4127616361202
S135,I04,natural,Random,2156.7556937453464
S136,I04,natural,Random,2108.8509425515313
S137,I04,natural,Random,2776.452194239362
S138,I04,natural,Random,1362.6930237565252
S139,I04,natural,Random,1641.1693129348728
S140,I04,natural,Random,3024.2905017628054
S141,I04,natural,Random,1883.230899018498
S142,I04,natural,Random,2167.4127535262623
S143,I04,natural,Random,1466.5417741816516
S144,I04,natural,Random,2879.586482807082
S145,I04,natural,Random,1659.5387470321898
S146,I04,natural,Random,1678.2211058214252
S147,I04,natural,Random,3578.6507416876157
S001,I05,house,Random,2765.3318383060687
S002,I05,house,Random,1304.1819321890748
S003,I05,house,Random,2366.748495846361
S004,I05,house,Random,966.3286055982694
S005,I05,house,Random,956.4953153838787
S006,I05,house,Random,299.16955750967463
S007,I05,house,Random,3777.268394291663
S008,I05,house,Random,1385.1155046079436
S009,I05,house,Random,1191.7648518424135
S010,I05,house,Random,2272.302617486958
S011,I05,house,Random,2432.031932934936
S012,I05,house,Random,2149.12218763866
S013,I05,house,Random,1722.3323196164747
S014,I05,house,Random,1460.1802575405536
S015,I05,house,Random,2073.575278407031
S016,I05,house,Random,1748.6149976534412
S017,I05,house,Random,3113.338261161414
S018,I05,house,Random,2424.124083362596
S019,I05,house,Random,2572.8074071913607
S020,I05,house,Random,982.6506686720354
S021,I05,house,Random,771.1045055148423
S022,I05,house,Random,2265.6031760421456
S023,I05,house,Random,1708.5483506201526
S024,I05,house,Random,1074.510283872395
S025,I05,house,Random,2682.963004338256
S026,I05,house,Random,2805.4941801969294
S027,I05,house,Random,2129.631824083398
S028,I05,house,Random,2979.133359046936
S029,I05,house,Random,264.28819509881123
S030,I05,house,Random,1996.006790112142
S031,I05,house,Random,3044.558415558321
S032,I05,house,Random,1001.8098255619445
S033,I05,house,Random,99.26497240780714
S034,I05,house,Random,2188.3684135428493
S035,I05,house,Random,1643.994712688025
S036,I05,house,Random,1908.9214159468759
S037,I05,house,Random,2385.87650690165
S038,I05,house,Random,2460.6465614979506
S039,I05,house,Random,327.95236535292884
S040,I05,house,Random,2948.721873636584
S041,I05,house,Random,1427.1627739863145
S042,I05,house,Random,2807.8038751119593
S043,I05,house,Random,2319.476733053474
S044,I05,house,Random,1253.962343172243
S045,I05,house,Random,3233.0922063648622
S046,I05,house,Random,1800.9981046350274
S047,I05,house,Random,3807.080673396645
S048,I05,house,Random,2921.161833196329
S049,I05,house,Random,161.06611553724792
S050,I05,house,Random,2312.212683346475
S051,I05,house,Random,2375.4168428014764
S052,I05,house,Random,1669.9913286944004
S053,I05,house,Random,1581.890347763424
S054,I05,house,Random,1719.6063412481717
S055,I05,house,Random,2447.0860015912817
S056,I05,house,Random,1445.8333759309166
S057,I05,house,Random,1411.4299170332515
S058,I05,house,Random,2485.5440692383995
S059,I05,house,Random,2051.5733090098656
S060,I05,house,Random,2240.821726585428
S061,I05,house,Random,2293.241311925079
S062,I05,house,Random,1566.130548024222
S063,I05,house,Random,1914.7117202293143
S064,I05,house,Random,2373.8349205430977
S065,I05,house,Random,645.6233080488622
S066,I05,house,Random,1826.8422770273664
S067,I05,house,Random,2375.027563345604
S068,I05,house,Random,2200.5954211729477
S069,I05,house,Random,1194.7446499330968
S070,I05,house,Random,1818.4160659773663
S071,I05,house,Random,402.81689030816574
S072,I05,house,Random,2116.404140496115
S073,I05,house,Random,2064.396946008676
S074,I05,house,Random,2230.0175171073815
S075,I05,house,Random,1173.7477385646062
S076,I05,house,Random,2060.4436214656116
S077,I05,house,Random,1677.7879101100975
S078,I05,house,Random,2101.936958450431
S079,I05,house,Random,1766.1098876451738
S080,I05,house,Random,2771.066206873751
S081,I05,house,Random,3015.107687325657
S082,I05,house,Random,2412.946039567205
S083,I05,house,Random,2356.4102321814134
S084,I05,house,Random,1537.1499513822496
S085,I05,house,Random,733.9293961822491
S086,I05,house,Random,1439.5778925473016
S087,I05,house,Random,402.83551423986796
S088,I05,house,Random,1378.544074474726
S089,I05,house,Random,2109.2303769347136
S090,I05,house,Random,2724.0429422578354
S091,I05,house,Random,1751.4289134771068
S092,I05,house,Random,1566.1941990107696
S093,I05,house,Random,1627.5122580520238
S094,I05,house,Random,3067.932575304003
S095,I05,house,Random,2444.200458757402
S096,I05,house,Random,975.5575369125381
S097,I05,house,Random,3047.0798825036018
S098,I05,house,Random,138.68656531031593
S099,I05,house,Random,1565.5405291032205
S100,I05,house,Random,3183.5378380012
S101,I05,house,Random,1419.70682898599
S102,I05,house,Random,3245.4651493122224
S103,I05,house,Random,2278.0721100104165
S104,I05,house,Random,1387.7141183912393
S105,I05,house,Random,1534.7856596152274
S106,I05,house,Random,1782.2456178723064
S107,I05,house,Random,3174.0682766773803
S108,I05,house,Random,1766.8870954465528
S109,I05,house,Random,2896.4748243209096
S110,I05,house,Random,3271.0865641207643
S111,I05,house,Random,2884.9692490957887
S112,I05,house,Random,2970.925115111797
S113,I05,house,Random,1355.4862028646692
S114,I05,house,Random,934.3519301977504
S115,I05,house,Random,1357.7202256743847
S116,I05,house,Random,1511.101110043911
S117,I05,house,Random,770.445770730635
S118,I05,house,Random,1404.246284474747
S119,I05,house,Random,2259.882938627291
S120,I05,house,Random,2966.4837955945804
S121,I05,house,Random,1568.4776098419304
S122,I05,house,Random,329.8026462474679
S123,I05,house,Random,1867.8371421276706
S124,I05,house,Random,1177.6295359970393
S125,I05,house,Random,901.7612914621643
S126,I05,house,Random,1268.0748857258836
S127,I05,house,Random,1960.5726086270317
S128,I05,house,Random,1835.8745056598846
S129,I05,house,Random,2291.7142922121025
S130,I05,house,Random,3927.703650447132
S131,I05,house,Random,957.8047264412976
S132,I05,house,Random,3803.891952534284
S133,I05,house,Random,2894.3378085902286
S134,I05,house,Random,1547.7953046437071
S135,I05,house,Random,1311.331240800922
S136,I05,house,Random,2352.315016150352
S137,I05,house,Random,909.0580340568853
S138,I05,house,Random,867.1902230197427
S139,I05,house,Random,2698.471531587632
S140,I05,house,Random,1543.243655388555
S141,I05,house,Random,2398.2149601560504
S142,I05,house,Random,3088.2044919563577
S143,I05,house,Random,3308.6235530677995
S144,I05,house,Random,1866.9539216803319
S145,I05,house,Random,1703.598579623317
S146,I05,house,Random,1216.3096449564061
S147,I05,house,Random,3853.374790159865
S001,I06,square,Random,2399.2969944348874
S002,I06,square,Random,1201.5738903760803
S003,I06,square,Random,1922.5740266266926
S004,I06,square,Random,872.3979701625861
S005,I06,square,Random,868.8039233724942
S006,I06,square,Random,-215.74475867443493
S007,I06,square,Random,2027.283553228549
S008,I06,square,Random,1055.3745139816122
S009,I06,square,Random,281.75938838703314
S010,I06,square,Random,2379.032718424627
S011,I06,square,Random,3272.8575216304307
S012,I06,square,Random,1260.2984072724612
S013,I06,square,Random,2648.975250246227
S014,I06,square,Random,796.7096802585673
S015,I06,square,Random,1021.8805335514458
S016,I06,square,Random,1158.4605000868223
S017,I06,square,Random,1319.4441957919512
S018,I06,square,Random,1266.7878546335403
S019,I06,square,Random,2629.9006664878507
S020,I06,square,Random,661.4100896700918
S021,I06,square,Random,383.2640229432518
S022,I06,square,Random,1769.8649603689112
S023,I06,square,Random,986.3158364472033
S024,I06,square,Random,771.4710258763439
S025,I06,square,Random,2583.9195988784954
S026,I06,square,Random,2413.8367002573714
S027,I06,square,Random,934.3838414991089
S028,I06,square,Random,2330.1246523304917
S029,I06,square,Random,-932.0333978495737
S030,I06,square,Random,520.3931474431297
S031,I06,square,Random,3405.3567817421836
S032,I06,square,Random,100.55732332824073
S033,I06,square,Random,-386.44602057353313
S034,I06,square,Random,1420.9506019028959
S035,I06,square,Random,2955.990555826117
S036,I06,square,Random,1682.6074322853074
S037,I06,square,Random,1091.2931837938697
S038,I06,square,Random,1620.2968945352306
S039,I06,square,Random,664.0316041469553
S040,I06,square,Random,1597.9464356842782
S041,I06,square,Random,821.5703274237243
S042,I06,square,Random,1628.8334587996842
S043,I06,square,Random,3300.8335545436084
S044,I06,square,Random,-52.73268692581473
S045,I06,square,Random,2832.4252921897596
S046,I06,square,Random,1863.7342449883488
S047,I06,square,Random,3999.0071773899344
S048,I06,square,Random,2063.045010790973
S049,I06,square,Random,-135.89931194770816
S050,I06,square,Random,2594.794141201982
S051,I06,square,Random,2684.5559569240313
S052,I06,square,Random,2265.262802798799
S053,I06,square,Random,1384.8532316018418
S054,I06,square,Random,556.1185234348079
S055,I06,square,Random,1904.280765087135
S056,I06,square,Random,669.6445887384402
S057,I06,square,Random,837.6494796517527
S058,I06,square,Random,2212.566994240437
S059,I06,square,Random,2310.2814719831194
S060,I06,square,Random,1914.5953328427888
S061,I06,square,Random,1060.770715598514
S062,I06,square,Random,743.2535013947381
S063,I06,square,Random,1687.0624227356527
S064,I06,square,Random,2589.6522104520523
S065,I06,square,Random,1351.5415573833748
S066,I06,square,Random,2214.9083573321595
S067,I06,square,Random,808.6944521391745
S068,I06,square,Random,3207.5294655209955
S069,I06,square,Random,1674.0928649256284
S070,I06,square,Random,2478.2662968729974
S071,I06,square,Random,131.29793045805218
S072,I06,square,Random,1750.9571781821496
S073,I06,square,Random,294.51340812083345
S074,I06,square,Random,1839.4009250633571
S075,I06,square,Random,490.49918555550835
S076,I06,square,Random,1693.057100569115
S077,I06,square,Random,1852.8409579267811
S078,I06,square,Random,925.7564604434864
S079,I06,square,Random,1333.0927846767854
S080,I06,square,Random,2106.0174232915147
S081,I06,square,Random,2069.040037522645
S082,I06,square,Random,3439.6261733216625
S083,I06,square,Random,1717.8979906069276
S084,I06,square,Random,1463.6126424842178
S085,I06,square,Random,2199.524471560352
S086,I06,square,Random,101.92647550717084
S087,I06,square,Random,-808.8868671924761
S088,I06,square,Random,248.3217314061967
S089,I06,square,Random,1462.8707435127153
S090,I06,square,Random,3265.0378461482546
S091,I06,square,Random,827.9353173614672
S092,I06,square,Random,68.174641564475
S093,I06,square,Random,3358.331891530216
S094,I06,square,Random,1392.3988545467068
S095,I06,square,Random,1225.9834249663381
S096,I06,square,Random,-147.44914608688532
S097,I06,square,Random,2784.2648693603414
S098,I06,square,Random,305.96039653720277
S099,I06,square,Random,1778.9523660219036
S100,I06,square,Random,1757.7023056652627
S101,I06,square,Random,733.6409186804717
S102,I06,square,Random,2296.781136889893
S103,I06,square,Random,522.977681791438
S104,I06,square,Random,600.8201235246636
S105,I06,square,Random,910.933931985763
S106,I06,square,Random,2732.9109087266447
S107,I06,square,Random,1929.8046948836645
S108,I06,square,Random,2475.048829904594
S109,I06,square,Random,2828.67533105056
S110,I06,square,Random,3059.959271762148
S111,I06,square,Random,2480.8712694154146
S112,I06,square,Random,1995.0631776198124
S113,I06,square,Random,1644.3571044871796
S114,I06,square,Random,390.5788822189884
S115,I06,square,Random,2030.8889107253526
S116,I06,square,Random,1661.0280203810262
S117,I06,square,Random,-152.90665729270108
S118,I06,square,Random,1027.6449200121392
S119,I06,square,Random,1919.6932581700605
S120,I06,square,Random,2213.8163426704596
S121,I06,square,Random,1718.66158015627
S122,I06,square,Random,1034.0458513278136
S123,I06,square,Random,2080.871036150183
S124,I06,square,Random,1229.718081787175
S125,I06,square,Random,-412.3675705632586
S126,I06,square,Random,1081.4751050751738
S127,I06,square,Random,1922.3161173727397
S128,I06,square,Random,1324.2350245015004
S129,I06,square,Random,1265.5336280860233
S130,I06,square,Random,2629.910199878007
S131,I06,square,Random,1925.267227262732
S132,I06,square,Random,3682.0068688569577
S133,I06,square,Random,68.59694103516517
S134,I06,square,Random,2260.5444203245306
S135,I06,square,Random,1492.7978872011408
S136,I06,square,Random,1870.124532511776
S137,I06,square,Random,-315.81304303938623
S138,I06,square,Random,684.5866384904677
